com_id,com_nam,lin_ima,spo_nam,aff_com_nam,tot_rec,tot_dis,cas_on_han,cov_end_dat
"C00344648","RELY ON YOUR BELIEFS FUND","http://docquery.fec.gov/cgi-bin/fecimg/?C00344648","BLUNT, ROY","BLUNT","$452,932.90","$416,687.10","$139,500.81","2016-02-29"
"C00475608","RENEWING THE AMERICAN DREAM PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00475608","","TIM WALZ","$20,000.00","$20,703.00","$1,157.67","2015-12-31"
"C00296640","REPUBLICAN MAJORITY FUND","http://docquery.fec.gov/cgi-bin/fecimg/?C00296640","","SENATOR THOMAS COTTON","$184,034.40","$140,527.70","$56,794.35","2015-12-31"
"C00451294","REPUBLICAN OPERATION TO SECURE AND KEEP A MAJORITY (ROSKAM PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?C00451294","ROSKAM, PETER","ROSKAM","$380,399.70","$333,885.30","$128,233.61","2016-02-24"
"C00368696","RESPONSIBILITY AND FREEDOM WORK PAC (RFWPAC)","http://docquery.fec.gov/cgi-bin/fecimg/?C00368696","WICKER, ROGER F","WICKER","$308,721.70","$340,409.70","$22,093.86","2016-02-17"
"C00344333","RESTORE AMERICA PAC, INC","http://docquery.fec.gov/cgi-bin/fecimg/?C00344333","","","$3,327.80","$6,051.40","$213.78","2016-03-31"
"C00559211","RESTORE DEMOCRACY","http://docquery.fec.gov/cgi-bin/fecimg/?C00559211","","RICHARD M NOLAN","$10,000.00","$8,045.00","$1,955.61","2015-12-31"
"C00566117","RICE AMERICA PAC-REPUBLICANS IN CONGRESS EMPOWERING AMERICA","http://docquery.fec.gov/cgi-bin/fecimg/?C00566117","","TOM RICE","$21,048.50","$12,269.30","$24,556.34","2015-12-31"
"C00430934","RIPTIDE POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?C00430934","BILBRAY, BRIAN","BILBRAY","$1.20",,"$911.76","2015-12-31"
"C00486043","ROAD TO FREEDOM POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?C00486043","ROYCE, ED","ROYCE","$288,759.80","$299,586.30","$29,967.24","2016-02-29"
"C00385377","ROAD TO VICTORY POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?C00385377","DUNCAN, JOHN J REP. JR.","DUNCAN","$36,373.60","$63,677.20","$268,143.05","2016-02-29"
"C00436410","ROCK CITY PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00436410","CORKER, BOB","CORKER","$372,839.50","$308,008.50","$182,330.38","2015-12-31"
"C00546010","ROCKET PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00546010","HOLT, RUSH","HOLT",,"$85.00","$18,025.38","2015-12-31"
"C00573493","RODNEY PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00573493","DAVIS, RODNEY","DAVIS","$82,805.80","$54,942.40","$27,863.42","2015-12-31"
"C00545970","ROLE MODEL LEADERSHIP PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00545970","WILSON, FREDERICA S","WILSON","$5,000.00","$1,070.50","$8,223.87","2015-12-31"
"C00570770","RURAL AMERICA COUNTS PAC (RAC PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?C00570770","","ERIC ALAN RICK CRAWFORD","$46,543.00","$46,868.20","$674.77","2016-02-29"
"C00165548","SAC PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00165548","MATSUI, DORIS","MATSUI","$90,250.00","$86,767.00","$34,807.88","2016-02-29"
"C00534032","SAFEGUARDING AMERICAN LIBERTIES MORALS & OPPORTUNITIES NOW (SALMON) PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00534032","","MATT SALMON","$13,348.60","$14,385.20","$7,970.18","2015-12-31"
"C00608463","SALT CITY PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00608463","","JOHN M KATKO",,,,""
"C00461723","SAVE AMERICA PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00461723","","JAMES E RISCH","$77,003.00","$61,303.00","$69,841.87","2015-12-31"
"C00486720","SEA CHANGE LEADERSHIP PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00486720","","KAREN BASS","$33,350.00","$32,595.10","$60,387.85","2015-12-31"
"C00563338","SEAGRASS PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00563338","JOLLY, DAVID W.","JOLLY","$66,100.00","$51,273.60","$24,353.62","2015-12-31"
"C00570226","SEAL PAC SUPPORTING ELECTING AMERICAN LEADERS PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00570226","","","$848,373.20","$781,485.30","$66,887.89","2015-12-31"
"C00327395","SEARCHLIGHT LEADERSHIP FUND","http://docquery.fec.gov/cgi-bin/fecimg/?C00327395","REID, HARRY","REID","$938,179.00","$875,924.90","$177,780.91","2016-02-29"
"C00345702","SECURE AMERICA'S MAJORITY PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00345702","JOHNSON, SAMUEL","JOHNSON","$8,000.10","$220.00","$29,300.66","2015-12-31"
"C00411611","SECURE PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00411611","","BENNIE G. THOMPSON","$117,642.70","$54,733.80","$305,863.22","2016-02-29"
"C00556258","SEE CHANGE - SCIENCE ENERGY & ENVIRONMENT CHANGE PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00556258","MCNERNEY, JERRY","MCNERNEY","$15,000.00","$7,637.50","$12,672.00","2016-02-29"
"C00544262","SEMPER FI PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00544262","","PAUL COOK","$32,000.00","$34,050.20","$25,835.23","2015-12-31"
"C00571802","SENSIBLE AMERICAN SOLUTIONS SUPPORTING EVERYONE PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00571802","","BENJAMIN E SASSE","$189,500.00","$88,772.00","$100,728.05","2016-02-29"
"C00571174","SERVE AMERICA PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00571174","MOULTON, SETH","MOULTON","$47,605.00","$17,747.10","$55,423.44","2015-12-31"
"C00402784","SHARP PENCIL PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00402784","COBLE, JOHN HOWARD","COBLE",,"$48.00","$9,828.67","2015-12-31"
"C00474841","SHERIFF PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00474841","REICHERT, DAVE","REICHERT","$14,600.00","$6,714.70","$13,441.83","2015-12-31"
"C00410308","SHORE PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00410308","PALLONE, FRANK","","$343,890.00","$304,442.20","$93,152.32","2016-02-29"
"C00410621","SHOW-ME POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?C00410621","","","$39,000.00","$6,850.00","$65,534.42","2015-12-31"
"C00470666","SKIPAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00470666","MATHESON, JAMES","MATHESON",,"$9,517.30","$57,726.52","2016-02-29"
"C00544502","SOLUTIONS PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00544502","","DAN MAFFEI",,"$34.90","$4,905.39","2015-12-31"
"C00430371","SOUTH DAKOTA FIRST","http://docquery.fec.gov/cgi-bin/fecimg/?C00430371","","TIM JOHNSON",,"$26,131.20","$231,639.39","2015-12-31"
"C00361410","SOUTHERN CALIFORNIA FUND","http://docquery.fec.gov/cgi-bin/fecimg/?C00361410","","BRAD SHERMAN","$64,102.90","$50,802.70","$52,972.06","2015-12-31"
"C00376756","SPEAK UP AMERICA POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?C00376756","","JOE WILSON","$36,000.00","$54,510.20","$471.17","2015-12-31"
"C00404418","STAND TALL AMERICA PAC (STAPAC)","http://docquery.fec.gov/cgi-bin/fecimg/?C00404418","","THORNBERRY","$218,000.00","$112,452.40","$121,772.41","2016-02-10"
"C00323923","STONEWALL DEMOCRATIC CLUB","http://docquery.fec.gov/cgi-bin/fecimg/?C00323923","","",,"$280.00","$197.93","2015-12-31"
"C00497842","STRATEGY PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00497842","","RON JOHNSON","$243,200.00","$215,637.50","$96,663.63","2015-12-31"
"C00488189","STRENGTHEN AMERICA PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00488189","","JOHN F TIERNEY",,"$5,300.00","$3,486.75","2015-06-30"
"C00501478","SUPPORT TO ENSURE VICTORY EVERYWHERE PAC-STEVE PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00501478","STIVERS, STEVE","STIVERS","$175,247.00","$198,600.20","$4,229.18","2016-02-29"
"C00453324","SUPPORTING CONSERVATIVES OF TODAY AND TOMORROW (SCOTT PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?C00453324","","REP. SCOTT GARRETT","$51,500.00","$87,771.00","$15,531.36","2016-02-29"
"C00563601","SUPPORTING HOUSE PROBLEM SOLVERS - SHP PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00563601","","SCOTT PETERS","$39,500.00","$22,974.50","$35,362.80","2016-02-29"
"C00409623","SYNERGY PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00409623","LARSON, JOHN","","$251,150.00","$210,859.50","$118,868.93","2016-02-29"
"C00481242","TAKIN BACK AMERICA","http://docquery.fec.gov/cgi-bin/fecimg/?C00481242","AKIN, W TODD","AKIN",,"$1,110.30","$30,643.79","2015-12-31"
"C00546325","TAKING AN INDEPENDENT PERSPECTIVE TOGETHER FOR OUR NATION PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00546325","","",,"$1,000.00","$4,466.69","2015-12-31"
"C00461137","TAKING OUR MAJORITY PAC (T.O.M.PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?C00461137","","MCCLINTOCK FOR CONGRESS",,,"$3,092.85","2016-02-29"
"C00448019","TAKING THE HILL PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00448019","","",,"$815.60",,"2015-06-27"
"C00363689","TALLATCHEE CREEK INC. PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00363689","SESSIONS, JEFF","SESSIONS","$100,000.00","$109,508.20","$10,693.29","2016-02-29"
"C00506428","TAR HEEL POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?C00506428","","MIKE MCINTYRE",,,"$18,385.00","2015-12-31"
"C00493239","TAXPAYERS INCENSED BY GOVERNMENT EXCESS AND REGULATION PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00493239","ROSS, DENNIS","ROSS","$26,000.00","$14,652.00","$18,960.16","2015-12-31"
"C00460188","TEJANO POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?C00460188","RODRIGUEZ, CIRO","RODRIGUEZ",,,,""
"C00340661","TEXAS FREEDOM FUND","http://docquery.fec.gov/cgi-bin/fecimg/?C00340661","BARTON, JOE","BARTON","$18,001.10","$14,726.60","$17,112.34","2015-12-31"
"C00328468","THE COMMITTEE FOR THE PRESERVATION OF CAPITALISM","http://docquery.fec.gov/cgi-bin/fecimg/?C00328468","","CHARLES BOUSTANY","$136,002.30","$126,353.90","$35,841.60","2016-02-29"
"C00467431","THE EYE OF THE TIGER POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?C00467431","","WHIT IT GOOD","$657,572.70","$694,692.70","$90,663.09","2016-02-29"
"C00512855","THE FUND FOR AMERICAN EXCEPTIONALISM","http://docquery.fec.gov/cgi-bin/fecimg/?C00512855","","REP TODD ROKITA","$14,905.00","$14,413.40","$19,688.56","2015-12-31"
"C00379479","THE HAWKEYE PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00379479","GRASSLEY, CHARLES E","GRASSLEY","$136,786.80","$112,519.40","$40,773.09","2015-12-31"
"C00381681","THE KEYSTONE FUND","http://docquery.fec.gov/cgi-bin/fecimg/?C00381681","","MIKE DOYLE","$75,000.00","$62,386.00","$31,837.05","2016-02-29"
"C00202861","THE SENATE VICTORY FUND PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00202861","COCHRAN, THAD","COCHRAN","$132,042.60","$301,388.10","$91,130.28","2016-02-29"
"C00425439","THOROUGHBRED PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00425439","WHITFIELD, ED","WHITFIELD","$81,413.90","$155,571.20","$180,004.34","2016-02-29"
"C00574376","THUNDERBOLT PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00574376","MCSALLY, MARTHA","MCSALLY","$8,500.00","$6,000.00","$2,500.00","2016-02-29"
"C00460857","TIDEWATER POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?C00460857","","",,"$980.40",,"2015-12-31"
"C00542993","TIME TO UNITE LEAD AND SERVE WITH INTEGRITY - TULSI PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00542993","GABBARD, TULSI","GABBARD","$35,585.00","$37,658.00","$3,882.41","2016-02-29"
"C00505297","TITLETOWN PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00505297","RIBBLE, REID","RIBBLE","$27,344.00","$41,228.30",,"2016-02-19"
"C00581066","TMAC PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00581066","","THOMAS MACARTHUR","$21,000.00","$4,551.50","$16,448.50","2015-12-31"
"C00513523","TN4UPAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00513523","","","$25,260.00","$17,480.00","$11,877.84","2015-12-31"
"C00570887","TO REPUBLICANS OWNING THIS TOWN IN EVERY RACE PAC TROTTER PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00570887","","DAVID A TROTT","$5,000.00","$130.00","$5,120.00","2015-12-31"
"C00484055","TOGETHER ENCOURAGING DEMOCRACY - T.E.D. PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00484055","DEUTCH, THEODORE","","$17,500.00","$7,865.80","$13,720.90","2016-02-29"
"C00525030","TOGETHER EVERYONE REALIZES REAL IMPACT PAC AKA TERRI PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00525030","","TERRI A SEWELL","$48,500.00","$35,240.90","$37,603.07","2015-12-31"
"C00364174","TOGETHER FOR OUR MAJORITY POLITICAL ACTION COMMITTEE (TOMPAC)","http://docquery.fec.gov/cgi-bin/fecimg/?C00364174","","","$735.70","$30,230.50","$330,907.13","2016-02-29"
"C00571323","TOGETHER HOLDING OUR MAJORITY PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00571323","TILLIS, THOM R","TILLIS","$196,424.30","$95,469.40","$100,954.89","2015-12-31"
"C00583526","TOGETHER UNITED FOR LIBERTY, INTEGRITY AND PROSPERITY PAC (TULIP PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?C00583526","MOOLENAAR, JOHN","MOOLENAAR",,,,"2015-12-31"
"C00526657","TOWARD TOMORROW PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00526657","CASTRO, JOAQUIN","CASTRO","$10,000.00","$11,863.60","$203.81","2016-02-29"
"C00433680","TREASURE STATE PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00433680","TESTER, JON","","$573,458.40","$579,232.20","$48,422.44","2016-02-29"
"C00571000","TRUE NORTH PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00571000","","DAN SULLIVAN","$266,300.00","$190,595.00","$88,204.96","2015-12-31"
"C00417865","TRUEDEM LEADERSHIP FUND","http://docquery.fec.gov/cgi-bin/fecimg/?C00417865","","REP MARCY KAPTUR","$25,000.00","$1,060.00","$65,243.92","2016-02-24"
"C00330720","TRUST PAC TEAM REPUBLICANS FOR UTILIZING SENSIBLE TACTICS","http://docquery.fec.gov/cgi-bin/fecimg/?C00330720","UPTON, FREDERICK STEPHEN","","$302,374.40","$555,183.10","$86,944.84","2016-02-10"
"C00413070","TRUTH ACCOUNTABILITY AND COURAGE POLITICAL ACTION COMMITTEE (TACPAC)","http://docquery.fec.gov/cgi-bin/fecimg/?C00413070","COBURN, SENATOR THOMAS","COBURN","$3.00","$21,993.40","$11,800.15","2015-12-31"
"C00498360","TRUTH IS MARKETS WORK FUND A/K/A TIM W FUND","http://docquery.fec.gov/cgi-bin/fecimg/?C00498360","","TIMOTHY L WALBERG","$26,070.40","$9,230.20","$21,954.98","2016-02-29"
"C00517235","TURQUOISE PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00517235","","BEN R LUJAN","$238,681.80","$243,114.80","$18,720.58","2016-02-29"
"C00429787","UNITED FOR PROGRESS LEADERSHIP COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?C00429787","COSTELLO, JERRY","",,"$21,058.70","$219,545.88","2016-02-29"
"C00345033","UNITED IN FREEDOM","http://docquery.fec.gov/cgi-bin/fecimg/?C00345033","SWEENEY, JOHN","",,,"$2,866.13","2015-12-31"
"C00422774","USA PAC - UNITED FOR A STRONG AMERICA","http://docquery.fec.gov/cgi-bin/fecimg/?C00422774","SCHIFF, ADAM","SCHIFF","$10,037.90","$2,621.30","$11,054.04","2015-12-31"
"C00431197","VALLEY POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?C00431197","PETERSON, COLLIN CLARK","PETERSON","$73,000.00","$28,112.30","$128,973.46","2016-02-29"
"C00570622","VAQUERO PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00570622","VELA, FILEMON","VELA","$59,400.00","$59,422.10","$4,977.91","2016-02-29"
"C00499798","VICKY PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00499798","HARTZLER, VICKY","HARTZLER","$5,000.00","$6,245.80","$15,068.80","2015-12-31"
"C00525212","VICTORY AND FREEDOM PAC (VAF PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?C00525212","FOXX, VIRGINIA","FOXX","$44,767.30","$7,812.80","$109,427.31","2015-12-31"
"C00570101","VICTORY BY INVESTING BUILDING AND EMPOWERING (VIBE) PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00570101","","TONY CARDENAS","$115,339.30","$104,361.20","$11,323.53","2016-02-29"
"C00378695","VICTORY IN NOVEMBER ELECTION PAC (VINEPAC)","http://docquery.fec.gov/cgi-bin/fecimg/?C00378695","","MIKE THOMPSON","$232,030.00","$220,331.00","$47,111.35","2016-02-29"
"C00416743","VICTORY NOW PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00416743","","CHRIS VAN HOLLEN","$139,200.00","$15,069.00","$130,140.59","2016-02-29"
"C00344374","VICTORY POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?C00344374","","","$8,827.50","$11,537.50","$358.00","2016-02-29"
"C00521021","VICTORYPAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00521021","","REP GARY L ACKERMAN",,"$88.00","$18,349.63","2015-12-31"
"C00565036","VIKING LEADERSHIP PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00565036","","EMMER FOR CONGRESS","$10,604.00","$10,612.40",,"2015-08-11"
"C00378356","VIRGINIA LEADERSHIP PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00378356","MORAN, JR., JAMES P.","MORAN, JR.","$6,118.80","$8,439.50","$56,925.39","2016-02-29"
"C00486332","VISION FOR AMERICA","http://docquery.fec.gov/cgi-bin/fecimg/?C00486332","","JACKIE SPEIER","$15,000.00","$1,925.80","$42,162.74","2015-12-31"
"C00603134","VISIONARY PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00603134","","ROBIN  KELLY","$5,000.00","$99.00","$4,901.00","2016-02-29"
"C00551838","VITORIA PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00551838","","DAVID VALADAO","$19,254.40","$34,330.20","$17,348.34","2015-12-31"
"C00409805","VOICE FOR FREEDOM","http://docquery.fec.gov/cgi-bin/fecimg/?C00409805","","PRICE FREEDOM FUND","$279,681.30","$176,212.30","$155,175.95","2016-02-29"
"C00431403","VOTE TO ELECT REPUBLICANS NOW PAC (VERN PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?C00431403","","VERNON BUCHANAN","$153,198.50","$114,051.90","$56,417.48","2015-12-31"
"C00438721","WE THE PEOPLE PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00438721","","ALLYSON Y. SCHWARTZ","$1,603.10","$4,832.00","$3,558.44","2015-12-31"
"C00500793","WELLS PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00500793","SCOTT, JAMES","SCOTT","$45,500.00","$20,437.80","$31,233.07","2016-02-29"
"C00571646","WHAT A COUNTRY! PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00571646","CURBELO, CARLOS","CURBELO","$114,909.90","$111,938.40","$2,971.49","2016-02-29"
"C00500256","WHO DAT PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00500256","RICHMOND, CEDRIC","RICHMOND","$49,663.50","$47,805.90","$32,461.18","2015-12-31"
"C00489336","WILD AND WONDERFUL PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00489336","","SHELLEY MOORE CAPITO","$179,102.60","$217,019.60","$59,419.59","2016-02-29"
"C00383927","WIN BACK AMERICA POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?C00383927","","",,"$1,180.50","$744.39","2015-12-31"
"C00599092","WOLF PACK","http://docquery.fec.gov/cgi-bin/fecimg/?C00599092","","EMANUEL  CLEAVER  II","$10,250.00",,"$10,250.00","2016-02-29"
"C00451583","WOLVERINE PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00451583","DINGELL, DEBBIE","DINGELL","$15,000.00","$10,698.50","$14,221.59","2016-02-29"
"C00582650","WOMEN'S EMPOWERMENT POLITICAL ACTION COMMITTEE AKA WE PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00582650","","",,,,""
"C00497305","YOPAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00497305","YODER, REP. KEVIN W.","YODER","$125,933.00","$68,948.10","$96,516.87","2015-12-31"
"C00570671","ZIA POLITICAL ACTION COMMITTEE (ZIA PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?C00570671","","STEVAN E PEARCE","$5,000.00","$1,115.40","$4,363.67","2015-12-31"
